Date,City_name,Views
2021-08-14,Khartoum,0
2021-08-15,Khartoum,0
2021-08-16,Khartoum,0
2021-08-17,Khartoum,0
2021-08-18,Khartoum,0
2021-08-19,Khartoum,0
2021-08-20,Khartoum,0
2021-08-21,Khartoum,0
2021-08-22,Khartoum,0
2021-08-23,Khartoum,0
2021-08-24,Khartoum,0
2021-08-25,Khartoum,0
2021-08-26,Khartoum,0
2021-08-27,Khartoum,0
2021-08-28,Khartoum,0
2021-08-29,Khartoum,0
2021-08-30,Khartoum,0
2021-08-31,Khartoum,0
2021-09-01,Khartoum,0
2021-09-02,Khartoum,0
2021-09-03,Khartoum,0
2021-09-04,Khartoum,0
2021-09-05,Khartoum,0
2021-09-06,Khartoum,0
2021-09-07,Khartoum,0
2021-09-08,Khartoum,0
2021-09-09,Khartoum,0
2021-09-10,Khartoum,0
2021-09-11,Khartoum,0
2021-09-12,Khartoum,0
2021-09-13,Khartoum,0
2021-09-14,Khartoum,0
2021-09-15,Khartoum,0
2021-09-16,Khartoum,0
2021-09-17,Khartoum,0
2021-09-18,Khartoum,0
2021-09-19,Khartoum,0
2021-09-20,Khartoum,0
2021-09-21,Khartoum,0
2021-09-22,Khartoum,0
2021-09-23,Khartoum,0
2021-09-24,Khartoum,0
2021-09-25,Khartoum,0
2021-09-26,Khartoum,0
2021-09-27,Khartoum,0
2021-09-28,Khartoum,0
2021-09-29,Khartoum,0
2021-09-30,Khartoum,0
2021-10-01,Khartoum,0
2021-10-02,Khartoum,0
2021-10-03,Khartoum,0
2021-10-04,Khartoum,0
2021-10-05,Khartoum,0
2021-10-06,Khartoum,0
2021-10-07,Khartoum,0
2021-10-08,Khartoum,0
2021-10-09,Khartoum,0
2021-10-10,Khartoum,0
2021-10-11,Khartoum,0
2021-10-12,Khartoum,0
2021-10-13,Khartoum,0
2021-10-14,Khartoum,0
2021-10-15,Khartoum,0
2021-10-16,Khartoum,0
2021-10-17,Khartoum,0
2021-10-18,Khartoum,0
2021-10-19,Khartoum,0
2021-10-20,Khartoum,0
2021-10-21,Khartoum,0
2021-10-22,Khartoum,0
2021-10-23,Khartoum,0
2021-10-24,Khartoum,0
2021-10-25,Khartoum,0
2021-10-26,Khartoum,0
2021-10-27,Khartoum,0
2021-10-28,Khartoum,0
2021-10-29,Khartoum,0
2021-10-30,Khartoum,0
2021-10-31,Khartoum,0
2021-11-01,Khartoum,0
2021-11-02,Khartoum,0
2021-11-03,Khartoum,0
2021-11-04,Khartoum,0
2021-11-05,Khartoum,0
2021-11-06,Khartoum,0
2021-11-07,Khartoum,0
2021-11-08,Khartoum,0
2021-11-09,Khartoum,0
2021-11-10,Khartoum,0
2021-11-11,Khartoum,0
2021-11-12,Khartoum,0
2021-11-13,Khartoum,0
2021-11-14,Khartoum,0
2021-11-15,Khartoum,0
2021-11-16,Khartoum,0
2021-11-17,Khartoum,0
2021-11-18,Khartoum,0
2021-11-19,Khartoum,0
2021-11-20,Khartoum,0
2021-11-21,Khartoum,0
2021-11-22,Khartoum,0
2021-11-23,Khartoum,0
2021-11-24,Khartoum,0
2021-11-25,Khartoum,0
2021-11-26,Khartoum,0
2021-11-27,Khartoum,0
2021-11-28,Khartoum,0
2021-11-29,Khartoum,0
2021-11-30,Khartoum,0
2021-12-01,Khartoum,0
2021-12-02,Khartoum,0
2021-12-03,Khartoum,0
2021-12-04,Khartoum,0
2021-12-05,Khartoum,0
2021-12-06,Khartoum,0
2021-12-07,Khartoum,0
2021-12-08,Khartoum,0
2021-12-09,Khartoum,0
2021-12-10,Khartoum,0
2021-12-11,Khartoum,0
2021-12-12,Khartoum,0
2021-12-13,Khartoum,0
2021-12-14,Khartoum,0
2021-12-15,Khartoum,0
2021-12-16,Khartoum,0
2021-12-17,Khartoum,0
2021-12-18,Khartoum,0
2021-12-19,Khartoum,0
2021-12-20,Khartoum,0
2021-12-21,Khartoum,0
2021-12-22,Khartoum,0
2021-12-23,Khartoum,0
2021-12-24,Khartoum,0
2021-12-25,Khartoum,0
2021-12-26,Khartoum,0
2021-12-27,Khartoum,0
2021-12-28,Khartoum,0
2021-12-29,Khartoum,0
2021-12-30,Khartoum,0
2021-12-31,Khartoum,0
2022-01-01,Khartoum,0
2022-01-02,Khartoum,0
2022-01-03,Khartoum,0
2022-01-04,Khartoum,0
2022-01-05,Khartoum,0
2022-01-06,Khartoum,0
2022-01-07,Khartoum,0
2022-01-08,Khartoum,0
2022-01-09,Khartoum,0
2022-01-10,Khartoum,0
2022-01-11,Khartoum,0
2022-01-12,Khartoum,0
2022-01-13,Khartoum,0
2022-01-14,Khartoum,0
2022-01-15,Khartoum,0
2022-01-16,Khartoum,0
2022-01-17,Khartoum,0
2022-01-18,Khartoum,0
2022-01-19,Khartoum,0
2022-01-20,Khartoum,0
2022-01-21,Khartoum,0
2022-01-22,Khartoum,0
2022-01-23,Khartoum,0
2022-01-24,Khartoum,0
2022-01-25,Khartoum,0
2022-01-26,Khartoum,0
2022-01-27,Khartoum,0
2022-01-28,Khartoum,0
2022-01-29,Khartoum,0
2022-01-30,Khartoum,0
2022-01-31,Khartoum,0
2022-02-01,Khartoum,0
2022-02-02,Khartoum,0
2022-02-03,Khartoum,0
2022-02-04,Khartoum,0
2022-02-05,Khartoum,0
2022-02-06,Khartoum,0
2022-02-07,Khartoum,0
2022-02-08,Khartoum,0
2022-02-09,Khartoum,0
2022-02-10,Khartoum,0
2022-02-11,Khartoum,0
2022-02-12,Khartoum,0
2022-02-13,Khartoum,0
2022-02-14,Khartoum,0
2022-02-15,Khartoum,0
2022-02-16,Khartoum,0
2022-02-17,Khartoum,0
2022-02-18,Khartoum,0
2022-02-19,Khartoum,0
2022-02-20,Khartoum,0
2022-02-21,Khartoum,0
2022-02-22,Khartoum,0
2022-02-23,Khartoum,0
2022-02-24,Khartoum,0
2022-02-25,Khartoum,0
2022-02-26,Khartoum,0
2022-02-27,Khartoum,0
2022-02-28,Khartoum,0
2022-03-01,Khartoum,0
2022-03-02,Khartoum,0
2022-03-03,Khartoum,0
2022-03-04,Khartoum,0
2022-03-05,Khartoum,0
2022-03-06,Khartoum,0
2022-03-07,Khartoum,0
2022-03-08,Khartoum,0
2022-03-09,Khartoum,0
2022-03-10,Khartoum,0
2022-03-11,Khartoum,0
2022-03-12,Khartoum,0
2022-03-13,Khartoum,0
2022-03-14,Khartoum,0
2022-03-15,Khartoum,0
2022-03-16,Khartoum,0
2022-03-17,Khartoum,0
2022-03-18,Khartoum,0
2022-03-19,Khartoum,0
2022-03-20,Khartoum,0
2022-03-21,Khartoum,0
2022-03-22,Khartoum,0
2022-03-23,Khartoum,0
2022-03-24,Khartoum,0
2022-03-25,Khartoum,0
2022-03-26,Khartoum,0
2022-03-27,Khartoum,0
2022-03-28,Khartoum,0
2022-03-29,Khartoum,0
2022-03-30,Khartoum,0
2022-03-31,Khartoum,0
2022-04-01,Khartoum,0
2022-04-02,Khartoum,0
2022-04-03,Khartoum,0
2022-04-04,Khartoum,0
2022-04-05,Khartoum,0
2022-04-06,Khartoum,0
2022-04-07,Khartoum,0
2022-04-08,Khartoum,0
2022-04-09,Khartoum,0
2022-04-10,Khartoum,0
2022-04-11,Khartoum,0
2022-04-12,Khartoum,0
2022-04-13,Khartoum,0
2022-04-14,Khartoum,0
2022-04-15,Khartoum,0
2022-04-16,Khartoum,0
2022-04-17,Khartoum,0
2022-04-18,Khartoum,0
2022-04-19,Khartoum,0
2022-04-20,Khartoum,0
2022-04-21,Khartoum,0
2022-04-22,Khartoum,0
2022-04-23,Khartoum,0
2022-04-24,Khartoum,0
2022-04-25,Khartoum,0
2022-04-26,Khartoum,0
2022-04-27,Khartoum,0
2022-04-28,Khartoum,0
2022-04-29,Khartoum,0
2022-04-30,Khartoum,0
2022-05-01,Khartoum,0
2022-05-02,Khartoum,0
2022-05-03,Khartoum,0
2022-05-04,Khartoum,0
2022-05-05,Khartoum,0
2022-05-06,Khartoum,0
2022-05-07,Khartoum,0
2022-05-08,Khartoum,0
2022-05-09,Khartoum,0
2022-05-10,Khartoum,0
2022-05-11,Khartoum,0
2022-05-12,Khartoum,0
2022-05-13,Khartoum,0
2022-05-14,Khartoum,0
2022-05-15,Khartoum,0
2022-05-16,Khartoum,0
2022-05-17,Khartoum,0
2022-05-18,Khartoum,0
2022-05-19,Khartoum,0
2022-05-20,Khartoum,0
2022-05-21,Khartoum,0
2022-05-22,Khartoum,0
2022-05-23,Khartoum,0
2022-05-24,Khartoum,0
2022-05-25,Khartoum,0
2022-05-26,Khartoum,0
2022-05-27,Khartoum,0
2022-05-28,Khartoum,0
2022-05-29,Khartoum,0
2022-05-30,Khartoum,0
2022-05-31,Khartoum,0
2022-06-01,Khartoum,0
2022-06-02,Khartoum,0
2022-06-03,Khartoum,0
2022-06-04,Khartoum,0
2022-06-05,Khartoum,0
2022-06-06,Khartoum,0
2022-06-07,Khartoum,0
2022-06-08,Khartoum,0
2022-06-09,Khartoum,0
2022-06-10,Khartoum,0
2022-06-11,Khartoum,0
2022-06-12,Khartoum,0
2022-06-13,Khartoum,0
2022-06-14,Khartoum,0
2022-06-15,Khartoum,0
2022-06-16,Khartoum,0
2022-06-17,Khartoum,0
2022-06-18,Khartoum,0
2022-06-19,Khartoum,0
2022-06-20,Khartoum,0
2022-06-21,Khartoum,0
2022-06-22,Khartoum,0
2022-06-23,Khartoum,0
2022-06-24,Khartoum,0
2022-06-25,Khartoum,0
2022-06-26,Khartoum,0
2022-06-27,Khartoum,0
2022-06-28,Khartoum,0
2022-06-29,Khartoum,0
2022-06-30,Khartoum,0
2022-07-01,Khartoum,0
2022-07-02,Khartoum,0
2022-07-03,Khartoum,0
2022-07-04,Khartoum,0
2022-07-05,Khartoum,0
2022-07-06,Khartoum,0
2022-07-07,Khartoum,0
2022-07-08,Khartoum,0
2022-07-09,Khartoum,0
2022-07-10,Khartoum,0
2022-07-11,Khartoum,0
2022-07-12,Khartoum,0
2022-07-13,Khartoum,0
2022-07-14,Khartoum,0
2022-07-15,Khartoum,0
2022-07-16,Khartoum,0
2022-07-17,Khartoum,0
2022-07-18,Khartoum,0
2022-07-19,Khartoum,0
2022-07-20,Khartoum,0
2022-07-21,Khartoum,0
2022-07-22,Khartoum,0
2022-07-23,Khartoum,0
2022-07-24,Khartoum,0
2022-07-25,Khartoum,0
2022-07-26,Khartoum,0
2022-07-27,Khartoum,0
2022-07-28,Khartoum,0
2022-07-29,Khartoum,0
2022-07-30,Khartoum,0
2022-07-31,Khartoum,0
2022-08-01,Khartoum,0
2022-08-02,Khartoum,0
2022-08-03,Khartoum,0
2022-08-04,Khartoum,0
2022-08-05,Khartoum,0
2022-08-06,Khartoum,0
2022-08-07,Khartoum,0
2022-08-08,Khartoum,0
2022-08-09,Khartoum,12
2022-08-10,Khartoum,0
2022-08-11,Khartoum,0
2022-08-12,Khartoum,0
2022-08-13,Khartoum,0
2022-08-14,Khartoum,0
2022-08-15,Khartoum,0
2022-08-16,Khartoum,0
2022-08-17,Khartoum,0
2022-08-18,Khartoum,0
2022-08-19,Khartoum,0
2022-08-20,Khartoum,0
2022-08-21,Khartoum,0
2022-08-22,Khartoum,0
2022-08-23,Khartoum,0
2022-08-24,Khartoum,0
2022-08-25,Khartoum,0
2022-08-26,Khartoum,0
2022-08-27,Khartoum,0
2022-08-28,Khartoum,0
2022-08-29,Khartoum,0
2022-08-30,Khartoum,0
2022-08-31,Khartoum,0
2022-09-01,Khartoum,0
2022-09-02,Khartoum,0
2022-09-03,Khartoum,0
2022-09-04,Khartoum,0
2022-09-05,Khartoum,0
2022-09-06,Khartoum,0
2022-09-07,Khartoum,0
2022-09-08,Khartoum,0
2022-09-09,Khartoum,0
2022-09-10,Khartoum,0
2022-09-11,Khartoum,0
2022-09-12,Khartoum,0
2022-09-13,Khartoum,0
2022-09-14,Khartoum,0
2022-09-15,Khartoum,0
2022-09-16,Khartoum,0
2022-09-17,Khartoum,0
2022-09-18,Khartoum,0
2022-09-19,Khartoum,0
2022-09-20,Khartoum,0
2022-09-21,Khartoum,0
2022-09-22,Khartoum,0
2022-09-23,Khartoum,0
2022-09-24,Khartoum,0
2022-09-25,Khartoum,0
2022-09-26,Khartoum,0
2022-09-27,Khartoum,0
2022-09-28,Khartoum,0
2022-09-29,Khartoum,0
2022-09-30,Khartoum,0
2022-10-01,Khartoum,0
2022-10-02,Khartoum,0
2022-10-03,Khartoum,0
2022-10-04,Khartoum,0
2022-10-05,Khartoum,0
2022-10-06,Khartoum,0
2022-10-07,Khartoum,0
2022-10-08,Khartoum,0
2022-10-09,Khartoum,0
2022-10-10,Khartoum,0
2022-10-11,Khartoum,0
2022-10-12,Khartoum,0
2022-10-13,Khartoum,0
2022-10-14,Khartoum,0
2022-10-15,Khartoum,0
2022-10-16,Khartoum,0
2022-10-17,Khartoum,0
2022-10-18,Khartoum,0
2022-10-19,Khartoum,0
2022-10-20,Khartoum,0
2022-10-21,Khartoum,0
2022-10-22,Khartoum,0
2022-10-23,Khartoum,0
2022-10-24,Khartoum,0
2022-10-25,Khartoum,0
2022-10-26,Khartoum,0
2022-10-27,Khartoum,0
2022-10-28,Khartoum,0
2022-10-29,Khartoum,0
2022-10-30,Khartoum,0
2022-10-31,Khartoum,0
2022-11-01,Khartoum,0
2022-11-02,Khartoum,0
2022-11-03,Khartoum,0
2022-11-04,Khartoum,0
2022-11-05,Khartoum,0
2022-11-06,Khartoum,0
2022-11-07,Khartoum,0
2022-11-08,Khartoum,0
2022-11-09,Khartoum,0
2022-11-10,Khartoum,0
2022-11-11,Khartoum,0
2022-11-12,Khartoum,0
2022-11-13,Khartoum,0
2022-11-14,Khartoum,0
2022-11-15,Khartoum,0
2022-11-16,Khartoum,0
2022-11-17,Khartoum,0
2022-11-18,Khartoum,0
2022-11-19,Khartoum,0
2022-11-20,Khartoum,0
2022-11-21,Khartoum,0
2022-11-22,Khartoum,0
2022-11-23,Khartoum,0
2022-11-24,Khartoum,0
2022-11-25,Khartoum,0
2022-11-26,Khartoum,0
2022-11-27,Khartoum,0
2022-11-28,Khartoum,0
2022-11-29,Khartoum,0
2022-11-30,Khartoum,0
2022-12-01,Khartoum,0
2022-12-02,Khartoum,0
2022-12-03,Khartoum,0
2022-12-04,Khartoum,0
2022-12-05,Khartoum,0
2022-12-06,Khartoum,0
2022-12-07,Khartoum,0
2022-12-08,Khartoum,0
2022-12-09,Khartoum,0
2022-12-10,Khartoum,0
2022-12-11,Khartoum,0
2022-12-12,Khartoum,0
2022-12-13,Khartoum,0
2022-12-14,Khartoum,0
2022-12-15,Khartoum,0
2022-12-16,Khartoum,0
2022-12-17,Khartoum,0
2022-12-18,Khartoum,0
2022-12-19,Khartoum,0
2022-12-20,Khartoum,0
2022-12-21,Khartoum,0
2022-12-22,Khartoum,0
2022-12-23,Khartoum,0
2022-12-24,Khartoum,0
2022-12-25,Khartoum,0
2022-12-26,Khartoum,0
2022-12-27,Khartoum,0
2022-12-28,Khartoum,0
2022-12-29,Khartoum,0
2022-12-30,Khartoum,0
2022-12-31,Khartoum,0
2023-01-01,Khartoum,0
2023-01-02,Khartoum,0
2023-01-03,Khartoum,0
2023-01-04,Khartoum,0
2023-01-05,Khartoum,0
2023-01-06,Khartoum,0
2023-01-07,Khartoum,0
2023-01-08,Khartoum,0
2023-01-09,Khartoum,0
2023-01-10,Khartoum,0
2023-01-11,Khartoum,0
2023-01-12,Khartoum,0
2023-01-13,Khartoum,0
2023-01-14,Khartoum,0
2023-01-15,Khartoum,0
2023-01-16,Khartoum,0
2023-01-17,Khartoum,0
2023-01-18,Khartoum,0
2023-01-19,Khartoum,0
2023-01-20,Khartoum,0
2023-01-21,Khartoum,0
2023-01-22,Khartoum,0
2023-01-23,Khartoum,0
2023-01-24,Khartoum,0
2023-01-25,Khartoum,0
2023-01-26,Khartoum,0
2023-01-27,Khartoum,0
2023-01-28,Khartoum,0
2023-01-29,Khartoum,0
2023-01-30,Khartoum,0
2023-01-31,Khartoum,0
2023-02-01,Khartoum,0
2023-02-02,Khartoum,0
2023-02-03,Khartoum,0
2023-02-04,Khartoum,0
2023-02-05,Khartoum,0
2023-02-06,Khartoum,0
2023-02-07,Khartoum,0
2023-02-08,Khartoum,0
2023-02-09,Khartoum,0
2023-02-10,Khartoum,0
2023-02-11,Khartoum,0
2023-02-12,Khartoum,0
2023-02-13,Khartoum,0
2023-02-14,Khartoum,0
2023-02-15,Khartoum,0
2023-02-16,Khartoum,0
2023-02-17,Khartoum,0
2023-02-18,Khartoum,0
2023-02-19,Khartoum,0
2023-02-20,Khartoum,0
2023-02-21,Khartoum,0
2023-02-22,Khartoum,0
2023-02-23,Khartoum,0
2023-02-24,Khartoum,0
2023-02-25,Khartoum,0
2023-02-26,Khartoum,0
2023-02-27,Khartoum,0
2023-02-28,Khartoum,0
2023-03-01,Khartoum,0
2023-03-02,Khartoum,0
2023-03-03,Khartoum,0
2023-03-04,Khartoum,0
2023-03-05,Khartoum,0
2023-03-06,Khartoum,0
2023-03-07,Khartoum,0
2023-03-08,Khartoum,0
2023-03-09,Khartoum,0
2023-03-10,Khartoum,0
2023-03-11,Khartoum,0
2023-03-12,Khartoum,0
2023-03-13,Khartoum,0
2023-03-14,Khartoum,0
2023-03-15,Khartoum,0
2023-03-16,Khartoum,0
2023-03-17,Khartoum,0
2023-03-18,Khartoum,0
2023-03-19,Khartoum,0
2023-03-20,Khartoum,0
2023-03-21,Khartoum,0
2023-03-22,Khartoum,0
2023-03-23,Khartoum,0
2023-03-24,Khartoum,0
2023-03-25,Khartoum,0
2023-03-26,Khartoum,0
2023-03-27,Khartoum,0
2023-03-28,Khartoum,0
2023-03-29,Khartoum,0
2023-03-30,Khartoum,0
2023-03-31,Khartoum,0
2023-04-01,Khartoum,0
2023-04-02,Khartoum,0
2023-04-03,Khartoum,0
2023-04-04,Khartoum,0
2023-04-05,Khartoum,0
2023-04-06,Khartoum,0
2023-04-07,Khartoum,0
2023-04-08,Khartoum,0
2023-04-09,Khartoum,0
2023-04-10,Khartoum,0
2023-04-11,Khartoum,0
2023-04-12,Khartoum,0
2023-04-13,Khartoum,0
2023-04-14,Khartoum,0
2023-04-15,Khartoum,0
2023-04-16,Khartoum,0
2023-04-17,Khartoum,0
2023-04-18,Khartoum,0
2023-04-19,Khartoum,0
2023-04-20,Khartoum,0
2023-04-21,Khartoum,0
2023-04-22,Khartoum,0
2023-04-23,Khartoum,0
2023-04-24,Khartoum,0
2023-04-25,Khartoum,0
2023-04-26,Khartoum,0
2023-04-27,Khartoum,0
2023-04-28,Khartoum,0
2023-04-29,Khartoum,0
2023-04-30,Khartoum,0
2023-05-01,Khartoum,0
2023-05-02,Khartoum,0
2023-05-03,Khartoum,0
2023-05-04,Khartoum,0
2023-05-05,Khartoum,0
2023-05-06,Khartoum,0
2023-05-07,Khartoum,0
2023-05-08,Khartoum,0
2023-05-09,Khartoum,0
2023-05-10,Khartoum,0
2023-05-11,Khartoum,0
2023-05-12,Khartoum,0
2023-05-13,Khartoum,0
2023-05-14,Khartoum,0
2023-05-15,Khartoum,0
2023-05-16,Khartoum,0
2023-05-17,Khartoum,0
2023-05-18,Khartoum,0
2023-05-19,Khartoum,0
2023-05-20,Khartoum,0
2023-05-21,Khartoum,0
2023-05-22,Khartoum,0
2023-05-23,Khartoum,0
2023-05-24,Khartoum,0
2023-05-25,Khartoum,0
2023-05-26,Khartoum,0
2023-05-27,Khartoum,0
2023-05-28,Khartoum,0
2023-05-29,Khartoum,0
2023-05-30,Khartoum,0
2023-05-31,Khartoum,0
2023-06-01,Khartoum,0
2023-06-02,Khartoum,0
2023-06-03,Khartoum,0
2023-06-04,Khartoum,0
2023-06-05,Khartoum,0
2023-06-06,Khartoum,0
2023-06-07,Khartoum,0
2023-06-08,Khartoum,0
2023-06-09,Khartoum,0
2023-06-10,Khartoum,0
2023-06-11,Khartoum,0
2023-06-12,Khartoum,0
2023-06-13,Khartoum,0
2023-06-14,Khartoum,0
2023-06-15,Khartoum,0
2023-06-16,Khartoum,0
2023-06-17,Khartoum,0
2023-06-18,Khartoum,0
2023-06-19,Khartoum,0
2023-06-20,Khartoum,0
2023-06-21,Khartoum,0
2023-06-22,Khartoum,0
2023-06-23,Khartoum,0
2023-06-24,Khartoum,0
2023-06-25,Khartoum,0
2023-06-26,Khartoum,0
2023-06-27,Khartoum,0
2023-06-28,Khartoum,0
2023-06-29,Khartoum,0
2023-06-30,Khartoum,0
2023-07-01,Khartoum,0
2023-07-02,Khartoum,0
2023-07-03,Khartoum,0
2023-07-04,Khartoum,0
2023-07-05,Khartoum,0
2023-07-06,Khartoum,0
2023-07-07,Khartoum,0
2023-07-08,Khartoum,0
2023-07-09,Khartoum,0
2023-07-10,Khartoum,0
2023-07-11,Khartoum,0
2023-07-12,Khartoum,0
2023-07-13,Khartoum,0
2023-07-14,Khartoum,0
2023-07-15,Khartoum,0
2023-07-16,Khartoum,0
2023-07-17,Khartoum,0
2023-07-18,Khartoum,0
2023-07-19,Khartoum,0
2023-07-20,Khartoum,0
2023-07-21,Khartoum,0
2023-07-22,Khartoum,0
2023-07-23,Khartoum,0
2023-07-24,Khartoum,0
2023-07-25,Khartoum,0
2023-07-26,Khartoum,0
2023-07-27,Khartoum,0
2023-07-28,Khartoum,0
2023-07-29,Khartoum,0
2023-07-30,Khartoum,0
2023-07-31,Khartoum,0
2023-08-01,Khartoum,0
2023-08-02,Khartoum,0
2023-08-03,Khartoum,0
2023-08-04,Khartoum,0
2023-08-05,Khartoum,0
2023-08-06,Khartoum,0
2023-08-07,Khartoum,0
2023-08-08,Khartoum,0
2023-08-09,Khartoum,0
2023-08-10,Khartoum,0
2023-08-11,Khartoum,0
2023-08-12,Khartoum,0
2023-08-13,Khartoum,0
2023-08-14,Khartoum,0
2023-08-15,Khartoum,0
2023-08-16,Khartoum,0
2023-08-17,Khartoum,0
2023-08-18,Khartoum,0
2023-08-19,Khartoum,0
2023-08-20,Khartoum,0
2023-08-21,Khartoum,0
2023-08-22,Khartoum,0
2023-08-23,Khartoum,0
2023-08-24,Khartoum,0
2023-08-25,Khartoum,0
2023-08-26,Khartoum,0
2023-08-27,Khartoum,0
2023-08-28,Khartoum,0
2023-08-29,Khartoum,0
2023-08-30,Khartoum,0
2023-08-31,Khartoum,0
2023-09-01,Khartoum,0
2023-09-02,Khartoum,0
2023-09-03,Khartoum,0
2023-09-04,Khartoum,0
2023-09-05,Khartoum,0
2023-09-06,Khartoum,0
2023-09-07,Khartoum,0
2023-09-08,Khartoum,0
2023-09-09,Khartoum,0
2023-09-10,Khartoum,0
2023-09-11,Khartoum,0
2023-09-12,Khartoum,0
2023-09-13,Khartoum,0
2023-09-14,Khartoum,0
2023-09-15,Khartoum,0
2023-09-16,Khartoum,0
2023-09-17,Khartoum,0
2023-09-18,Khartoum,0
2023-09-19,Khartoum,0
2023-09-20,Khartoum,0
2023-09-21,Khartoum,0
2023-09-22,Khartoum,0
2023-09-23,Khartoum,0
2023-09-24,Khartoum,0
2023-09-25,Khartoum,0
2023-09-26,Khartoum,0
2023-09-27,Khartoum,0
2023-09-28,Khartoum,0
2023-09-29,Khartoum,0
2023-09-30,Khartoum,0
2023-10-01,Khartoum,0
2023-10-02,Khartoum,0
2023-10-03,Khartoum,0
2023-10-04,Khartoum,0
2023-10-05,Khartoum,0
2023-10-06,Khartoum,0
2023-10-07,Khartoum,0
2023-10-08,Khartoum,0
2023-10-09,Khartoum,0
2023-10-10,Khartoum,0
2023-10-11,Khartoum,0
2023-10-12,Khartoum,0
2023-10-13,Khartoum,0
2023-10-14,Khartoum,0
2023-10-15,Khartoum,0
2023-10-16,Khartoum,0
2023-10-17,Khartoum,0
2023-10-18,Khartoum,0
2023-10-19,Khartoum,0
2023-10-20,Khartoum,0
2023-10-21,Khartoum,0
2023-10-22,Khartoum,0
2023-10-23,Khartoum,0
2023-10-24,Khartoum,0
2023-10-25,Khartoum,0
2023-10-26,Khartoum,0
2023-10-27,Khartoum,0
2023-10-28,Khartoum,0
2023-10-29,Khartoum,0
2023-10-30,Khartoum,0
2023-10-31,Khartoum,0
2023-11-01,Khartoum,0
2023-11-02,Khartoum,0
2023-11-03,Khartoum,0
2023-11-04,Khartoum,0
2023-11-05,Khartoum,0
2023-11-06,Khartoum,0
2023-11-07,Khartoum,0
2023-11-08,Khartoum,0
2023-11-09,Khartoum,0
2023-11-10,Khartoum,0
2023-11-11,Khartoum,0
2023-11-12,Khartoum,0
2023-11-13,Khartoum,0
2023-11-14,Khartoum,0
2023-11-15,Khartoum,0
2023-11-16,Khartoum,0
2023-11-17,Khartoum,0
2023-11-18,Khartoum,0
2023-11-19,Khartoum,0
2023-11-20,Khartoum,0
2023-11-21,Khartoum,0
2023-11-22,Khartoum,0
2023-11-23,Khartoum,0
2023-11-24,Khartoum,0
2023-11-25,Khartoum,0
2023-11-26,Khartoum,0
2023-11-27,Khartoum,0
2023-11-28,Khartoum,0
2023-11-29,Khartoum,0
2023-11-30,Khartoum,0
2023-12-01,Khartoum,0
2023-12-02,Khartoum,0
2023-12-03,Khartoum,0
2023-12-04,Khartoum,0
2023-12-05,Khartoum,0
2023-12-06,Khartoum,0
2023-12-07,Khartoum,0
2023-12-08,Khartoum,0
2023-12-09,Khartoum,0
2023-12-10,Khartoum,0
2023-12-11,Khartoum,0
2023-12-12,Khartoum,0
2023-12-13,Khartoum,0
2023-12-14,Khartoum,0
2023-12-15,Khartoum,0
2023-12-16,Khartoum,0
2023-12-17,Khartoum,0
2023-12-18,Khartoum,0
2023-12-19,Khartoum,0
2023-12-20,Khartoum,0
2023-12-21,Khartoum,0
2023-12-22,Khartoum,0
2023-12-23,Khartoum,0
2023-12-24,Khartoum,0
2023-12-25,Khartoum,0
2023-12-26,Khartoum,0
2023-12-27,Khartoum,0
2023-12-28,Khartoum,0
2020-06-28,Quezon City,0
2020-06-29,Quezon City,0
2020-06-30,Quezon City,0
2020-07-01,Quezon City,0
2020-07-02,Quezon City,0
2020-07-03,Quezon City,0
2020-07-04,Quezon City,0
2020-07-05,Quezon City,0
2020-07-06,Quezon City,0
2020-07-07,Quezon City,0
2020-07-08,Quezon City,0
2020-07-09,Quezon City,0
2020-07-10,Quezon City,0
2020-07-11,Quezon City,0
2020-07-12,Quezon City,0
2020-07-13,Quezon City,0
2020-07-14,Quezon City,0
2020-07-15,Quezon City,0
2020-07-16,Quezon City,0
2020-07-17,Quezon City,0
2020-07-18,Quezon City,0
2020-07-19,Quezon City,0
2020-07-20,Quezon City,0
2020-07-21,Quezon City,0
2020-07-22,Quezon City,0
2020-07-23,Quezon City,0
2020-07-24,Quezon City,0
2020-07-25,Quezon City,0
2020-07-26,Quezon City,0
2020-07-27,Quezon City,0
2020-07-28,Quezon City,0
2020-07-29,Quezon City,0
2020-07-30,Quezon City,0
2020-07-31,Quezon City,0
2020-08-01,Quezon City,0
2020-08-02,Quezon City,0
2020-08-03,Quezon City,0
2020-08-04,Quezon City,0
2020-08-05,Quezon City,0
2020-08-06,Quezon City,0
2020-08-07,Quezon City,0
2020-08-08,Quezon City,0
2020-08-09,Quezon City,0
2020-08-10,Quezon City,0
2020-08-11,Quezon City,0
2020-08-12,Quezon City,0
2020-08-13,Quezon City,0
2020-08-14,Quezon City,0
2020-08-15,Quezon City,0
2020-08-16,Quezon City,0
2020-08-17,Quezon City,0
2020-08-18,Quezon City,0
2020-08-19,Quezon City,0
2020-08-20,Quezon City,0
2020-08-21,Quezon City,0
2020-08-22,Quezon City,0
2020-08-23,Quezon City,0
2020-08-24,Quezon City,0
2020-08-25,Quezon City,0
2020-08-26,Quezon City,0
2020-08-27,Quezon City,0
2020-08-28,Quezon City,0
2020-08-29,Quezon City,0
2020-08-30,Quezon City,0
2020-08-31,Quezon City,0
